time,SSID,BSSID,RSSI
2024-11-17T09:40:31.459,ST_5G,0c:96:cd:75:5e:c2,-77
2024-11-17T09:40:31.459,U+Net9F68_5G,80:ca:4b:49:9f:6b,-81
2024-11-17T09:40:31.459,garamjueng (5.0),3c:7c:3f:61:a5:d4,-83
2024-11-17T09:40:31.459,KT_GiGA_5G_E27C,b4:a9:4f:93:e2:7f,-92
2024-11-17T09:40:31.459,ynyh5G,58:86:94:46:58:f8,-90
2024-11-17T09:40:31.459,ynyh,58:86:94:46:58:fa,-84
2024-11-17T09:40:31.459,JJ_HOME,28:87:ba:4c:f9:fb,-83
2024-11-17T09:40:31.459,hun_mylgnet5G,64:e5:99:34:13:c8,-90
2024-11-17T09:40:31.459,olleh_GiGA_WiFi_F9F0,00:07:89:3f:f9:f4,-81
2024-11-17T09:40:31.459,SEOUL_Secure,0c:0a:f5:d7:53:2b,-88
2024-11-17T09:40:31.459,iptime9_5G,58:86:94:24:e5:68,-88
2024-11-17T09:40:31.459,[refrigerator] Samsung,70:2c:1f:62:db:18,-84
2024-11-17T09:40:31.459,gggg,a8:42:a1:c6:18:63,-81
2024-11-17T09:40:31.459,[fridge]_E30AJT5123450R,1c:e8:9e:ca:25:a2,-87
2024-11-17T09:40:31.459,303_2.4G,88:36:6c:42:f1:34,-81
2024-11-17T09:40:31.459,U+NetA35B,0c:96:cd:a4:a3:5a,-83
2024-11-17T09:40:31.459,KT_GiGA_2G_Wave2_D00F,00:07:89:a1:d0:12,-85
2024-11-17T09:40:31.459,303_5G,88:36:6c:42:f1:36,-91
2024-11-17T09:40:31.459,KT_GiGA_5G_F845,1c:ec:72:0e:f8:49,-79
2024-11-17T09:40:31.459,iptime5G,88:36:6c:58:65:08,-94
2024-11-17T09:40:31.459,KT_GiGA_5G_1948,88:3c:1c:53:19:4b,-93
2024-11-17T09:40:31.459,mayo,70:5d:cc:9c:bc:6a,-80
2024-11-17T09:40:31.459,iptime,88:36:6c:58:65:0a,-81
2024-11-17T09:40:31.459,SK_9FBC_5G,28:4e:e9:0d:9f:be,-89
2024-11-17T09:40:31.459,DIRECT-04-HP OfficeJet Pro 7720,ca:5a:cf:7f:85:04,-85
2024-11-17T09:40:31.459,GMGK_5G,80:ca:4b:6e:4f:db,-93
2024-11-17T09:40:31.459,STR_WLAN_LOCAL,18:7c:0b:1e:7f:5c,-88
2024-11-17T09:40:31.459,STR_WLAN,18:7c:0b:5e:7f:5c,-88
2024-11-17T09:40:31.459,OFC_WLAN,18:7c:0b:9e:7f:5c,-88
2024-11-17T09:40:31.459,Office.Net,18:7c:0b:de:7f:5c,-89
2024-11-17T09:40:31.459,CNMDATA,18:53:e0:07:b8:c6,-79
2024-11-17T09:40:31.459,KT_GiGA_764C,60:29:d5:40:76:50,-87
2024-11-17T09:40:31.459,kimjh,90:9f:33:ae:0a:8a,-79
2024-11-17T09:40:31.459,[LG_StickVacuum]de19,66:cb:e9:f2:de:19,-82
2024-11-17T09:40:31.459,yjhhome,00:26:66:51:27:2c,-86
2024-11-17T09:40:31.459,AT_303_WBEI3_ef26,66:cb:e9:55:ef:26,-81
2024-11-17T09:40:31.459,Public WiFi Free,02:06:ac:80:4a:b6,-90
2024-11-17T09:40:31.459,Hoon,70:5d:cc:aa:c0:b6,-85
2024-11-17T09:40:36.408,ST_5G,0c:96:cd:75:5e:c2,-84
2024-11-17T09:40:36.408,U+Net9F68_5G,80:ca:4b:49:9f:6b,-79
2024-11-17T09:40:36.408,CVS4U,00:d3:a9:aa:b2:b5,-80
2024-11-17T09:40:36.408,garamjueng (5.0),3c:7c:3f:61:a5:d4,-82
2024-11-17T09:40:36.408,KT_GiGA_5G_Wave2_ED48,b4:a9:4f:34:ed:4b,-80
2024-11-17T09:40:36.408,iptime9,58:86:94:24:e5:6a,-83
2024-11-17T09:40:36.408,JJ_HOME,28:87:ba:4c:f9:fb,-85
2024-11-17T09:40:36.408,olleh_GiGA_WiFi_F9F0,00:07:89:3f:f9:f4,-83
2024-11-17T09:40:36.408,SEOUL_Secure,0c:0a:f5:d7:53:2b,-82
2024-11-17T09:40:36.408,iptime9_5G,58:86:94:24:e5:68,-88
2024-11-17T09:40:36.408,303_2.4G,88:36:6c:42:f1:34,-81
2024-11-17T09:40:36.408,U+NetA35B,0c:96:cd:a4:a3:5a,-84
2024-11-17T09:40:36.408,mayo,70:5d:cc:9c:bc:6a,-78
2024-11-17T09:40:36.408,SK_9FBC_5G,28:4e:e9:0d:9f:be,-91
2024-11-17T09:40:36.408,DIRECT-04-HP OfficeJet Pro 7720,ca:5a:cf:7f:85:04,-87
2024-11-17T09:40:36.408,GMGK_5G,80:ca:4b:6e:4f:db,-87
2024-11-17T09:40:36.408,OFC_WLAN,18:7c:0b:9e:7f:5c,-88
2024-11-17T09:40:36.408,olleh_WiFi_B1AC,00:07:89:49:b1:af,-80
2024-11-17T09:40:36.408,CNMDATA,18:53:e0:07:b8:c6,-84
2024-11-17T09:40:36.408,Public WiFi Free,02:06:ac:80:4a:b6,-90
2024-11-17T09:40:36.408,Hoon,70:5d:cc:aa:c0:b6,-85
2024-11-17T09:40:36.408,Public WiFi Free,3c:67:fd:00:05:dd,-81
2024-11-17T09:40:36.408,[air purifier] Samsung,88:57:1d:03:d5:8c,-87
2024-11-17T09:40:36.408,olleh_GiGA_WiFi_B1AC,00:07:89:49:b1:b0,-85
2024-11-17T09:40:36.408,OCL 2GHz,88:36:6c:c2:29:52,-85
2024-11-17T09:40:36.408,GARAM_5GHz,08:5d:dd:ab:ef:f0,-89
2024-11-17T09:40:36.408,KT_GiGA_5G_9FA6,0c:96:cd:9d:9f:a9,-89
2024-11-17T09:40:36.408,KT_GiGA_A141,60:29:d5:6e:a1:45,-80
2024-11-17T09:40:36.408,U+NetEEA0_5G,80:ca:4b:14:ee:a3,-94
2024-11-17T09:40:36.408,KT_GiGA_2G_Wave2_2D09,b4:a9:4f:25:2d:0d,-82
2024-11-17T09:40:36.408,JJ_HOME,28:87:ba:4c:f9:fa,-81
2024-11-17T09:40:36.408,SK_WiFiGIGA6C06_2.4G,0c:96:cd:cc:6c:09,-87
2024-11-17T09:40:36.408,KT_GiGA_5G_A141,60:29:d5:6e:a1:44,-94
2024-11-17T09:40:36.408,SO070VOIP,18:53:e0:07:b8:c5,-82
2024-11-17T09:40:36.408,SK_WiFiGIGAF4E0_2.4G,04:09:a5:22:f4:e3,-80
2024-11-17T09:40:36.408,KT_GiGA_2G_Wave2_9B0F,00:07:89:7d:9b:12,-87
2024-11-17T09:40:36.408,garamjueng (2.4),3c:7c:3f:61:a5:d0,-81
2024-11-17T09:40:36.408,[LG_CeilingCassette A/C]b3e0,1e:39:29:9e:b3:e0,-81
2024-11-17T09:40:36.408,[LG_CeilingCassette A/C]cf4f,1e:39:29:82:cf:4f,-82
2024-11-17T09:40:36.408,AT_402_AIR_910604_WW_e7e4,1c:39:29:36:e7:e4,-82
2024-11-17T09:40:36.408,Public WiFi Free,22:06:ac:80:4a:b7,-95
2024-11-17T09:40:36.408,503,70:5d:cc:a4:37:1a,-79
2024-11-17T09:40:36.408,SM-300H,88:36:6c:a7:ee:3c,-81
2024-11-17T09:40:36.408,Public WiFi Free,02:06:ac:80:4a:ba,-90
2024-11-17T09:40:44.525,ST_5G,0c:96:cd:75:5e:c2,-92
2024-11-17T09:40:44.525,CVS4U,00:d3:a9:aa:b2:b5,-79
2024-11-17T09:40:44.525,KT_GiGA_5G_Wave2_ED48,b4:a9:4f:34:ed:4b,-84
2024-11-17T09:40:44.525,iptime9,58:86:94:24:e5:6a,-85
2024-11-17T09:40:44.525,ynyh,58:86:94:46:58:fa,-83
2024-11-17T09:40:44.525,JJ_HOME,28:87:ba:4c:f9:fb,-88
2024-11-17T09:40:44.525,olleh_GiGA_WiFi_F9F0,00:07:89:3f:f9:f4,-76
2024-11-17T09:40:44.525,SEOUL_Secure,0c:0a:f5:d7:53:2b,-82
2024-11-17T09:40:44.525,KT_GiGA_2G_Wave2_D00F,00:07:89:a1:d0:12,-83
2024-11-17T09:40:44.525,mayo,70:5d:cc:9c:bc:6a,-79
2024-11-17T09:40:44.525,SK_9FBC_5G,28:4e:e9:0d:9f:be,-82
2024-11-17T09:40:44.525,GMGK_5G,80:ca:4b:6e:4f:db,-88
2024-11-17T09:40:44.525,STR_WLAN_LOCAL,18:7c:0b:1e:7f:5c,-79
2024-11-17T09:40:44.525,STR_WLAN,18:7c:0b:5e:7f:5c,-80
2024-11-17T09:40:44.525,OFC_WLAN,18:7c:0b:9e:7f:5c,-80
2024-11-17T09:40:44.525,Office.Net,18:7c:0b:de:7f:5c,-80
2024-11-17T09:40:44.525,Public WiFi Free,02:06:ac:80:4a:b6,-88
2024-11-17T09:40:44.525,Hoon,70:5d:cc:aa:c0:b6,-88
2024-11-17T09:40:44.525,Public WiFi Free,3c:67:fd:00:05:dd,-82
2024-11-17T09:40:44.525,olleh_GiGA_WiFi_B1AC,00:07:89:49:b1:b0,-76
2024-11-17T09:40:44.525,KT_GiGA_5G_9FA6,0c:96:cd:9d:9f:a9,-84
2024-11-17T09:40:44.525,SK_WiFiGIGA6C06_2.4G,0c:96:cd:cc:6c:09,-81
2024-11-17T09:40:44.525,SO070VOIP,18:53:e0:07:b8:c5,-87
2024-11-17T09:40:44.525,haha,92:9f:33:48:4a:d8,-82
2024-11-17T09:40:44.525,503,70:5d:cc:a4:37:1a,-83
2024-11-17T09:40:44.525,U+NetA35B_5G,0c:96:cd:a4:a3:59,-85
2024-11-17T09:40:44.525,U+Net75A4,1c:56:8e:60:75:a6,-84
2024-11-17T09:40:44.525,SK_WiFiGIGA4610_5G,04:09:a5:4d:46:12,-88
2024-11-17T09:40:44.525,TP-Link_3826,28:87:ba:03:38:26,-85
2024-11-17T09:40:44.525,KT_GiGA_9C95,0c:96:cd:75:9c:99,-79
2024-11-17T09:40:44.525,sony1907_5G,70:5d:cc:d2:57:28,-89
2024-11-17T09:40:44.525,olleh_GiGA_WiFi_051D,00:07:89:53:05:21,-92
2024-11-17T09:40:44.525,U+Net5B47_5G,18:c5:01:0b:5b:45,-88
2024-11-17T09:40:44.525,SK_WiFiGIGA9780_5G,04:09:a5:34:97:82,-94
2024-11-17T09:40:44.525,KT_GiGA_5G_D302,b4:a9:4f:ae:d3:05,-92
2024-11-17T09:40:44.525,GMGK,80:ca:4b:6e:4f:da,-81
2024-11-17T09:40:44.525,future,70:5d:cc:ac:58:7a,-83
2024-11-17T09:40:44.525,olleh_WiFi_051D,00:07:89:53:05:20,-80
2024-11-17T09:40:44.525,Public WiFi@seoul,12:06:ac:80:4a:b6,-85
2024-11-17T09:40:57.529,CVS4U,00:d3:a9:aa:b2:b5,-80
2024-11-17T09:40:57.529,KT_GiGA_5G_Wave2_ED48,b4:a9:4f:34:ed:4b,-92
2024-11-17T09:40:57.529,SK_9FBC_5G,28:4e:e9:0d:9f:be,-76
2024-11-17T09:40:57.529,GMGK_5G,80:ca:4b:6e:4f:db,-77
2024-11-17T09:40:57.529,STR_WLAN,18:7c:0b:5e:7f:5c,-76
2024-11-17T09:40:57.529,Public WiFi Free,02:06:ac:80:4a:b6,-86
2024-11-17T09:40:57.529,Hoon,70:5d:cc:aa:c0:b6,-83
2024-11-17T09:40:57.529,KT_GiGA_5G_9FA6,0c:96:cd:9d:9f:a9,-76
2024-11-17T09:40:57.529,U+Net5B47_5G,18:c5:01:0b:5b:45,-92
2024-11-17T09:40:57.529,KT_GiGA_5G_D302,b4:a9:4f:ae:d3:05,-89
2024-11-17T09:40:57.529,olleh_WiFi_051D,00:07:89:53:05:20,-82
2024-11-17T09:40:57.529,Public WiFi@seoul,12:06:ac:80:4a:b6,-81
2024-11-17T09:40:57.529,olleh_GiGA_WiFi_D7F1,00:07:89:34:d7:f5,-88
2024-11-17T09:40:57.529,KT_GiGA_3A77_EXT,28:87:ba:eb:5d:c0,-81
2024-11-17T09:40:57.529,U+NetF144,b4:a9:4f:88:f1:43,-80
2024-11-17T09:40:57.529,U+NetCD40_5G,80:ca:4b:88:cd:43,-85
2024-11-17T09:40:57.529,SK_WiFiGIGAF4E0_5G,04:09:a5:22:f4:e2,-87
2024-11-17T09:40:57.529,SK_WiFiGIGAA758_5G,04:09:a5:43:a7:5a,-79
2024-11-17T09:40:57.529,KT_GiGA_5G_3A77_EXT,28:87:ba:eb:5d:c1,-87
2024-11-17T09:40:57.529,U+Net0027_5G,1c:a5:32:fa:00:25,-91
2024-11-17T09:40:57.529,KT_GiGA_2G_Wave2_0E30,00:07:89:ca:0e:33,-81
2024-11-17T09:40:57.529,haha_5G,90:9f:33:18:4a:d8,-88
2024-11-17T09:40:57.529,marisystem_5G,90:9f:33:71:5b:36,-90
2024-11-17T09:40:57.529,GAEUN81,88:36:6c:63:19:72,-81
2024-11-17T09:40:57.529,garamjueng (5.0),3c:7c:3f:61:a5:d4,-92
2024-11-17T09:40:57.529,SK_WiFiGIGAEC82_5G,0c:96:cd:b8:ec:84,-92
2024-11-17T09:40:57.529,SK_WiFiGIGAEC82_Mesh,1e:96:cd:b8:ec:84,-91
2024-11-17T09:40:57.529,U+Net69D4,80:ca:4b:12:69:d6,-79
2024-11-17T09:40:57.529,U+Net9F68_5G,80:ca:4b:49:9f:6b,-88
2024-11-17T09:40:57.529,KT_GiGA_5G_C928,60:29:d5:94:c9:2b,-91
2024-11-17T09:40:57.529,CNMDATA,18:53:e0:07:b8:c6,-79
2024-11-17T09:40:57.529,FREE_U+zone,12:06:ac:80:4a:b7,-89
2024-11-17T09:40:57.529,Public WiFi Free,22:06:ac:80:4a:b7,-89
2024-11-17T09:40:57.529,U+zone,02:06:ac:80:4a:b7,-89
2024-11-17T09:40:57.529,KT_GiGA_2G_Wave2_9B0F,00:07:89:7d:9b:12,-84
2024-11-17T09:40:57.529,Public WiFi Secure,32:06:ac:80:4a:b7,-89
2024-11-17T09:40:57.529,AT_504_HWWA9K_F2_6518,64:cb:e9:1f:65:18,-81
2024-11-17T09:40:57.529,AT_204_D121111_37c0,4c:bc:e9:f3:37:c0,-85
2024-11-17T09:40:57.529,Public WiFi Free,02:06:ac:80:4a:ba,-91
2024-11-17T09:41:10.585,CVS4U,00:d3:a9:aa:b2:b5,-86
2024-11-17T09:41:10.585,하나자산관리,80:ca:4b:9d:0e:eb,-85
2024-11-17T09:41:10.585,KT_GiGA_5G_Wave2_ED48,b4:a9:4f:34:ed:4b,-86
2024-11-17T09:41:10.585,U+Net0EE8,80:ca:4b:9d:0e:ea,-82
2024-11-17T09:41:10.585,olleh_GiGA_WiFi_F9F0,00:07:89:3f:f9:f4,-79
2024-11-17T09:41:10.585,SK_9FBC_5G,28:4e:e9:0d:9f:be,-79
2024-11-17T09:41:10.585,Public WiFi Free,02:06:ac:80:4a:b6,-84
2024-11-17T09:41:10.585,U+Net5B47_5G,18:c5:01:0b:5b:45,-91
2024-11-17T09:41:10.585,KT_GiGA_5G_D302,b4:a9:4f:ae:d3:05,-79
2024-11-17T09:41:10.585,SK_WiFiGIGAF4E0_5G,04:09:a5:22:f4:e2,-85
2024-11-17T09:41:10.585,haha_5G,90:9f:33:18:4a:d8,-89
2024-11-17T09:41:10.585,U+Net9F68_5G,80:ca:4b:49:9f:6b,-84
2024-11-17T09:41:10.585,KT_GiGA_5G_C928,60:29:d5:94:c9:2b,-90
2024-11-17T09:41:10.585,KT_GiGA_Mesh_3A77,0c:96:cd:48:0f:24,-85
2024-11-17T09:41:10.585,FREE_U+zone,12:06:ac:80:4a:b7,-81
2024-11-17T09:41:10.585,Public WiFi Free,22:06:ac:80:4a:b7,-81
2024-11-17T09:41:10.585,U+zone,02:06:ac:80:4a:b7,-81
2024-11-17T09:41:10.585,[LG_CeilingCassette A/C]f4c0,1e:39:29:77:f4:c0,-80
2024-11-17T09:41:10.585,Public WiFi Secure,32:06:ac:80:4a:b7,-84
2024-11-17T09:41:10.585,Public WiFi Free,02:06:ac:80:4a:ba,-82
2024-11-17T09:41:10.585,SK_WiFiGIGA371A_5G,c6:a9:4f:c4:37:1c,-86
2024-11-17T09:41:10.585,SK_WiFiGIGA371A,b4:a9:4f:c4:37:1c,-85
2024-11-17T09:41:10.585,olleh_GiGA_WiFi_5D48,00:07:89:43:5d:4c,-80
2024-11-17T09:41:10.585,JJ_HOME,28:87:ba:4c:f9:fb,-87
2024-11-17T09:41:10.585,mayo2.4,70:5d:cc:9c:bc:68,-79
2024-11-17T09:41:10.585,U+NetF144_5G,b4:a9:4f:88:f1:42,-81
2024-11-17T09:41:10.585,U+NetB22B_5G,b4:a9:4f:33:b2:29,-86
2024-11-17T09:41:10.585,HT-Netgear-5G,c8:9e:43:44:9f:b5,-91
2024-11-17T09:41:10.585,U+Net8268_EXT,f0:09:0d:ba:23:9c,-90
2024-11-17T09:41:10.585,SK_WiFiGIGA371A,b4:a9:4f:c4:37:1d,-81
2024-11-17T09:41:10.585,Netis,bc:62:ce:99:a6:c7,-90
2024-11-17T09:41:10.585,SO070VOIP,18:53:e0:07:b8:c5,-82
2024-11-17T09:41:10.585,ynyh,58:86:94:46:58:fa,-87
2024-11-17T09:41:10.585,U+Net5700,80:ca:4b:ce:57:02,-88
2024-11-17T09:41:10.585,U+Net310D,88:3c:1c:a8:31:0c,-83
2024-11-17T09:41:10.585,CVS4U,00:d3:a9:aa:b2:b4,-80
2024-11-17T09:41:10.585,ccommaj,88:36:6c:d1:f0:86,-82
2024-11-17T09:41:23.630,olleh_GiGA_WiFi_F9F0,00:07:89:3f:f9:f4,-86
2024-11-17T09:41:23.630,SK_9FBC_5G,28:4e:e9:0d:9f:be,-92
2024-11-17T09:41:23.630,bonguri,0a:0e:dc:45:81:ba,-79
2024-11-17T09:41:23.630,U+NetCD40_5G,80:ca:4b:88:cd:43,-78
2024-11-17T09:41:23.630,FREE_U+zone,12:06:ac:80:4a:b7,-81
2024-11-17T09:41:23.630,Public WiFi Free,22:06:ac:80:4a:b7,-81
2024-11-17T09:41:23.630,U+zone,02:06:ac:80:4a:b7,-81
2024-11-17T09:41:23.630,Public WiFi Secure,32:06:ac:80:4a:b7,-81
2024-11-17T09:41:23.630,AT_204_D121111_37c0,4c:bc:e9:f3:37:c0,-87
2024-11-17T09:41:23.630,Public WiFi Free,02:06:ac:80:4a:ba,-85
2024-11-17T09:41:23.630,U+NetF144_5G,b4:a9:4f:88:f1:42,-84
2024-11-17T09:41:23.630,U+NetB22B_5G,b4:a9:4f:33:b2:29,-86
2024-11-17T09:41:23.630,U+Net8268_EXT,f0:09:0d:ba:23:9c,-82
2024-11-17T09:41:23.630,Netis,bc:62:ce:99:a6:c7,-95
2024-11-17T09:41:23.630,netis,bc:62:ce:99:a6:c9,-79
2024-11-17T09:41:23.630,KT_GiGA_5G_4A93,50:46:ae:5b:4a:96,-84
2024-11-17T09:41:23.630,[floor a/c] Samsung,28:6d:97:8b:3e:18,-84
2024-11-17T09:41:23.630,KT_GiGA_3A77_EXT,28:87:ba:eb:5d:c0,-86
2024-11-17T09:41:23.630,DAREUM KOREA_3F,58:86:94:4d:6f:c6,-81
2024-11-17T09:41:23.630,telecop,58:86:94:d7:1a:e2,-79
2024-11-17T09:41:23.630,threefour,58:86:94:7e:02:0c,-82
2024-11-17T09:41:23.630,KT_GiGA_2G_Wave2_49BF,00:07:89:a0:49:c2,-79
2024-11-17T09:41:23.630,OA-LAB 2.4Ghz,88:36:6c:69:c0:d2,-81
2024-11-17T09:41:23.630,SEOUL,3c:67:fd:00:03:85,-80
2024-11-17T09:41:23.630,U+zone,02:06:ac:80:4a:bb,-84
2024-11-17T09:41:23.630,YNS 5G,58:86:94:29:99:de,-86
2024-11-17T09:41:23.630,kimsfamily_5G,70:5d:cc:2d:b6:76,-94
2024-11-17T09:41:23.630,FREE_U+zone,12:06:ac:80:4a:bb,-85
2024-11-17T09:41:23.630,DAREUM KOREA_3F5G,58:86:94:4d:6f:c4,-92
2024-11-17T09:41:23.630,Public WiFi Free,22:06:ac:80:4a:bb,-85
2024-11-17T09:41:23.630,Public WiFi Secure,32:06:ac:80:4a:bb,-84
2024-11-17T09:41:23.630,telecop,58:86:94:af:35:3c,-79
2024-11-17T09:41:23.630,KT_GiGA_5G_Wave2_8939,88:3c:1c:c0:89:3c,-94
2024-11-17T09:41:23.630,SK_9FBC_2.4G,28:4e:e9:0d:9f:bf,-85
2024-11-17T09:41:23.630,삼익장식,88:36:6c:86:99:38,-84
2024-11-17T09:41:23.630,KT_GiGA_5G_Wave2_0E30,00:07:89:ca:0e:34,-79
2024-11-17T09:41:23.630,KT_GiGA_5G_Wave2_49BF,00:07:89:a0:49:c3,-84
2024-11-17T09:41:23.630,sony1906_2G,70:5d:cc:d2:57:2a,-82
2024-11-17T09:41:23.630,telecop,58:86:94:d7:ac:74,-89
2024-11-17T09:41:23.630,kimjh,90:9f:33:ae:0a:8a,-84
2024-11-17T09:41:23.630,[LG_FloorStand A/C]9bc8,16:7f:67:2f:9b:c8,-80
2024-11-17T09:41:23.630,AT_504_HWWA9K_F2_6518,64:cb:e9:1f:65:18,-84
2024-11-17T09:41:23.630,DLive_F12A,dc:8e:8d:71:f1:2f,-79
2024-11-17T09:41:36.666,OA-LAB 2.4Ghz,88:36:6c:69:c0:d2,-81
2024-11-17T09:41:36.666,kimsfamily_5G,70:5d:cc:2d:b6:76,-87
2024-11-17T09:41:36.666,DAREUM KOREA_3F5G,58:86:94:4d:6f:c4,-84
2024-11-17T09:41:36.666,KT_GiGA_5G_Wave2_8939,88:3c:1c:c0:89:3c,-88
2024-11-17T09:41:36.666,KT_GiGA_5G_Wave2_49BF,00:07:89:a0:49:c3,-83
2024-11-17T09:41:36.666,DLive_F12A,dc:8e:8d:71:f1:2f,-82
2024-11-17T09:41:36.666,Future_5G,70:5d:cc:ac:58:7f,-82
2024-11-17T09:41:36.666,KT_GiGA_5G_62E5,1c:ec:72:1d:62:e9,-85
2024-11-17T09:41:36.666,303_2.4G,88:36:6c:42:f1:34,-83
2024-11-17T09:41:36.666,olleh_GiGA_WiFi_673E,00:07:89:24:67:42,-86
2024-11-17T09:41:36.666,threefourdenim,5a:86:94:4e:02:0c,-77
2024-11-17T09:41:36.666,YNS,58:86:94:29:99:dc,-85
2024-11-17T09:41:36.666,Noesis-010607-hidden,20:67:e0:73:20:cd,-90
2024-11-17T09:41:36.666,U+NetD488_5G,80:ca:4b:9c:d4:8b,-88
2024-11-17T09:41:36.666,KT_GiGA_5G_Wave2_82E8,b4:a9:4f:91:82:eb,-94
2024-11-17T09:41:36.666,KT_GiGA_2G_3FLOOR,00:07:89:7d:99:3c,-79
2024-11-17T09:41:36.666,ccommaj-5G,88:36:6c:d1:f0:84,-89
2024-11-17T09:41:36.666,KT_GiGA_Mesh_5CCB,ba:a9:4f:98:5c:cf,-85
2024-11-17T09:41:36.666,KT_GiGA_2G_Wave2_2107,88:3c:1c:aa:21:0b,-81
2024-11-17T09:41:36.666,DIRECT-BMW 07303,12:e8:a7:50:11:f8,-86
2024-11-17T09:41:36.666,SK_WiFiGIGA329E_5G,0c:96:cd:c7:32:a0,-91
2024-11-17T09:41:36.666,KT_GiGA_5G_Wave2_AF74,00:07:89:a3:af:78,-76
2024-11-17T09:41:36.666,U+Net4154_5G,80:ca:4b:56:41:57,-89
2024-11-17T09:41:36.666,SK_WiFiGIGAAAE2,b4:a9:4f:c4:aa:e5,-80
2024-11-17T09:41:36.666,SK_WiFiGIGAAAE2_2.4G,c6:a9:4f:c4:aa:e5,-79
2024-11-17T09:41:36.666,Public WiFi Secure,32:06:ac:80:4a:b3,-92
2024-11-17T09:41:36.666,U+zone,02:06:ac:80:4a:b3,-94
2024-11-17T09:41:36.666,FREE_U+zone,12:06:ac:80:4a:b3,-94
2024-11-17T09:41:36.666,U+NetDDF8,80:ca:4b:93:dd:fa,-82
2024-11-17T09:41:36.666,Public WiFi Free,22:06:ac:80:4a:b3,-93
2024-11-17T09:41:36.666,[LG_CeilingCassette A/C]685f,1e:39:29:e3:68:5f,-79
2024-11-17T09:41:36.666,[LG_CeilingCassette A/C]03d9,1e:39:29:ea:03:d9,-82
2024-11-17T09:41:36.666,[LG_CeilingCassette A/C]0a3b,1e:39:29:e2:0a:3b,-80
2024-11-17T09:41:36.666,WS260,88:36:6c:49:db:d4,-80
2024-11-17T09:41:36.666,Hoon,70:5d:cc:aa:c0:b6,-81
2024-11-17T09:41:49.782,KT_GiGA_9FA6,0c:96:cd:9d:9f:aa,-81
2024-11-17T09:41:49.782,U+NetB22B,b4:a9:4f:33:b2:2a,-82
2024-11-17T09:41:49.782,U+Net8268_EXT,f0:09:0d:ba:23:9c,-81
2024-11-17T09:41:49.782,DAREUM KOREA_3F,58:86:94:4d:6f:c6,-79
2024-11-17T09:41:49.782,OCL 5GHz,88:36:6c:c2:29:50,-76
2024-11-17T09:41:49.782,kimsfamily_5G,70:5d:cc:2d:b6:76,-92
2024-11-17T09:41:49.782,DAREUM KOREA_3F5G,58:86:94:4d:6f:c4,-80
2024-11-17T09:41:49.782,KT_GiGA_5G_Wave2_0E30,00:07:89:ca:0e:34,-77
2024-11-17T09:41:49.782,KT_GiGA_5G_Wave2_49BF,00:07:89:a0:49:c3,-83
2024-11-17T09:41:49.782,DLive_F12A,dc:8e:8d:71:f1:2f,-87
2024-11-17T09:41:49.782,Future_5G,70:5d:cc:ac:58:7f,-83
2024-11-17T09:41:49.782,kimsfamily,70:5d:cc:2d:b6:74,-80
2024-11-17T09:41:49.782,threefourdenim,5a:86:94:4e:02:0c,-87
2024-11-17T09:41:49.782,YNS,58:86:94:29:99:dc,-83
2024-11-17T09:41:49.782,ccommaj-5G,88:36:6c:d1:f0:84,-88
2024-11-17T09:41:49.782,KT_GiGA_2G_Wave2_AF74,00:07:89:a3:af:77,-79
2024-11-17T09:41:49.782,SK_WiFiGIGA329E_5G,0c:96:cd:c7:32:a0,-91
2024-11-17T09:41:49.782,U+Net4154_5G,80:ca:4b:56:41:57,-89
2024-11-17T09:41:49.782,Public WiFi Secure,32:06:ac:80:4a:b3,-94
2024-11-17T09:41:49.782,FREE_U+zone,12:06:ac:80:4a:b3,-95
2024-11-17T09:41:49.782,U+NetDDF8,80:ca:4b:93:dd:fa,-79
2024-11-17T09:41:49.782,Public WiFi Free,22:06:ac:80:4a:b3,-94
2024-11-17T09:41:49.782,TP-Link_AAEB_5G,54:af:97:26:aa:ea,-77
2024-11-17T09:41:49.782,STR_WLAN_LOCAL,18:7c:0b:1e:7f:58,-85
2024-11-17T09:41:49.782,olleh_WiFi_673E,00:07:89:24:67:41,-83
2024-11-17T09:41:49.782,U+zone,70:25:59:11:89:94,-79
2024-11-17T09:41:49.782,U+NetF144_5G,b4:a9:4f:88:f1:42,-90
2024-11-17T09:41:49.782,U+Net3757_5G,18:c5:01:35:37:55,-88
2024-11-17T09:41:49.782,SK_WiFiGIGAAAE2_5G,c6:a9:4f:c4:aa:e4,-80
2024-11-17T09:41:49.782,TP-Link_1207_5G,cc:32:e5:23:12:06,-90
2024-11-17T09:41:49.782,U+Net285C_5G,80:ca:4b:1a:28:5f,-94
2024-11-17T09:41:49.782,olleh_WiFi_5D48,00:07:89:43:5d:4b,-85
2024-11-17T09:41:49.782,KT_GiGA_2G_Wave2_0E18,b4:a9:4f:1c:0e:1c,-87
2024-11-17T09:41:49.782,SK_WiFiGIGAAAE2,b4:a9:4f:c4:aa:e4,-88
2024-11-17T09:41:49.782,KT_GiGA_Mesh_C24C,56:46:ae:61:c2:4f,-90
2024-11-17T09:41:49.782,SK_8E04_5G,28:4e:e9:0b:8e:06,-88
2024-11-17T09:41:49.782,SK_8E04_2.4G,28:4e:e9:0b:8e:07,-83
2024-11-17T09:41:49.782,Studio_M15G,bc:e0:01:0c:1f:a9,-85
